asin,title,imgUrl,productURL,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth
B0C3HR6XDK,"14.1'' Windows 11 Laptop, Intel Celeron N3450, 1920x1080 FHD IPS Display, Ultra Slim Notebook PC, with 4GB RAM 64GB EMMC, BT4.2, Work Study Computer",https://m.media-amazon.com/images/I/71p0Av3ykwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3HR6XDK,3.4,0,179.99,209.99,57,FALSE,0
B086RFSCY6,"HP EliteDesk 800 G4 Mini Business Desktop - 8th Gen Intel 6-Core i7-8700T Processor up to 4.00 GHz, 16GB Memory, 512GB Solid State Drive, Intel UHD Graphics 630, Windows 10 Pro (64-bit) (Renewed)",https://m.media-amazon.com/images/I/710hSKVVPaL._AC_UL320_.jpg,https://www.amazon.com/dp/B086RFSCY6,3.4,0,272.49,0,57,FALSE,0
B09XD5T2MY,"2023 Tablet 10 inch Android 13 Tablets with Octa-Core, 14GB RAM 128GB ROM, 8000mAh Battery, Drop-Proof Case, TF 512GB, HD IPS Touchscreen, 5G/2.4G WiFi, Bluetooth 5.0, GPS, Split Screen Support -Black",https://m.media-amazon.com/images/I/71zwDj5F29L._AC_UL320_.jpg,https://www.amazon.com/dp/B09XD5T2MY,4.4,0,132.99,0,57,FALSE,0
B0C8RPW8DS,"Skytech Gaming Nebula Gaming PC Desktop �C AMD Ryzen 5 3600 3.6 GHz, NVIDIA GTX 1650, 500GB NVME SSD, 16GB DDR4 RAM 3200, 600W Gold PSU, 11AC Wi-Fi, Windows 11 Home 64-bit,Black",https://m.media-amazon.com/images/I/61INtCQzv2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8RPW8DS,4.4,0,699.99,0,57,FALSE,0
B01KAKPB4Y,"Apple iPad Pro Tablet (32GB, Wi-Fi, 9.7in) Silver (Renewed)",https://m.media-amazon.com/images/I/91xKRosDu2L._AC_UL320_.jpg,https://www.amazon.com/dp/B01KAKPB4Y,4.5,0,171,0,57,FALSE,0
B0C64VFSTX,"iBuyPower Y40 Gaming PC Computer Desktop Y40WI7N46T01 (Intel Core i7 13700KF, RTX 4060Ti 8GB, 32GB DDR5 5200 RGB (16x2), 2TB NVMe SSD, Windows 11 Home),Black",https://m.media-amazon.com/images/I/61XVKcpYMEL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C64VFSTX,4.5,0,1599.99,0,57,FALSE,0
B0CDQRW7PG,"Skytech Gaming Nebula Gaming PC Desktop �C Intel Core i5 13400F 2.5 GHz, NVIDIA RTX 3050, 1TB NVME SSD, 16GB DDR4 RAM 3200, 600W Gold PSU, 11AC Wi-Fi, Windows 11 Home 64-bit",https://m.media-amazon.com/images/I/61INtCQzv2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CDQRW7PG,0,0,749.99,0,57,FALSE,0
B0C1HHMC84,"Dell Latitude 7420 Business Laptop 14"" FHD Touch-Screen, i5-1145G7, 16GB RAM, 1TB NVMe SSD, Webcam, AX Wi-Fi, SD Card, Fingerprint Reader, Backlit Keyboard, HDMI, Thunderbolt - Windows 10 Pro",https://m.media-amazon.com/images/I/81iPIpO9-uL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1HHMC84,0,0,759.99,0,57,FALSE,0
B0BVRQT7GN,"Lenovo Legion Pro 7i 16"" QHD+ 500nits Gaming Laptop 240Hz Intel Core i9-13900HX 16GB RAM 1TB SSD NVIDIA GeForce RTX 4080 12GB Windows 11 Onyx Grey",https://m.media-amazon.com/images/I/81H2CIci+dL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVRQT7GN,4.4,0,0,0,57,FALSE,0
B091D6F3JP,"HP Pavilion x360 14�� Touchscreen Laptop, 11th Gen Intel Core i5-1135G7, 8 GB RAM, 256 GB SSD Storage, Full HD IPS Display, Windows 10 Home OS, Long Battery Life, Work & Streaming (14-dw1024nr, 2021)",https://m.media-amazon.com/images/I/81HbaBmmvNS._AC_UL320_.jpg,https://www.amazon.com/dp/B091D6F3JP,4.5,0,508,0,57,FALSE,0
B0BLP9WSSV,"Lenovo 81ER0002US 100e, Chrome Intel N3350 2.4 GHz Laptop, 4 GB RAM 16GB SSD (Renewed)",https://m.media-amazon.com/images/I/41h4wM1EEVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLP9WSSV,4.1,0,73.95,79.95,57,FALSE,0
B0BCJKCCN7,"14-inch Windows 11 Laptop, 12GB RAM, 256GB NVMe SSD, up to 2100MB/S, FHD IPS Display, Intel Celeron N5095 Quad Core, 5G WiFi, BT4.2, Type C and Camera Cover, Lightweight and Portable",https://m.media-amazon.com/images/I/717AJ6XBUWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BCJKCCN7,4.1,0,249,319,57,FALSE,0
B083Z22L3H,"Mid 2019 Apple MacBook Pro with 2.3 GHz Intel Core i9 (15 inch, 16GB RAM, 512GB SSD) Space Gray (Renewed)",https://m.media-amazon.com/images/I/4185rOJsrzL._AC_UL320_.jpg,https://www.amazon.com/dp/B083Z22L3H,4.1,0,765,0,57,FALSE,0
B09G3LDYKV,"LG Gram 17Z95P Laptop 17"" Ultra-Lightweight, IPS, (2560 x 1600), Intel Evo 11th gen CORE i7, 16GB RAM, 1TB SSD, Windows 11 Home, 80Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A �C Black",https://m.media-amazon.com/images/I/71Qy5NSsbnL._AC_UL320_.jpg,https://www.amazon.com/dp/B09G3LDYKV,4.3,0,984.49,0,57,FALSE,0
B0CGRGH7LP,"Mini PC Mini IT12, 12th Gen Intel i7-12650H NUC12 Mini Computers(10 Cores,16 Threads) 32GB DDR4/1TB PCIe Gen 4 SSD Windows 11 Pro Desktop PC Support Wi-Fi 6E/Bluetooth 5.2/USB 4.0/2.5G LAN/8K",https://m.media-amazon.com/images/I/51Y2AqkFlML._AC_UL320_.jpg,https://www.amazon.com/dp/B0CGRGH7LP,4.7,0,669,0,57,FALSE,0
B094GC5RDT,"2021 Newest Dell OptiPlex 3080 Micro Form Factor Business Desktop, Intel Core i5-10500T, 16GB DDR4 RAM, 512GB SSD, WiFi, HDMI, Bluetooth, Wired Keyboard&Mouse, Windows 10 Pro (Renewed)",https://m.media-amazon.com/images/I/515bwrbPAQL._AC_UL320_.jpg,https://www.amazon.com/dp/B094GC5RDT,4.2,0,318,635,57,FALSE,0
B093TK1PXF,"Acer Swift X SFX14-41G-R1S6 Creator Laptop | 14"" Full HD 100% sRGB | AMD Ryzen 7 5800U | NVIDIA RTX 3050Ti GPU | 16GB LPDDR4X | 512GB SSD | Wi-Fi 6 | Backlit KB | Amazon Alexa | Windows 10 Home",https://m.media-amazon.com/images/I/71d5rAq4YaL._AC_UL320_.jpg,https://www.amazon.com/dp/B093TK1PXF,4.3,0,799.73,863.11,57,FALSE,0
B0BRQT9GN4,"2022 Apple iPad (10.9-inch, Wi-Fi + Cellular, 64GB) - Blue (Renewed)",https://m.media-amazon.com/images/I/61ToKShnQvL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRQT9GN4,4.6,0,436.99,549,57,FALSE,0
B08YRZ2LLJ,"MSI Computer GF63, NVIDIA GeForce GTX 1650 Graphics, 15.6"" 8GB 256GB Intel Core i5-10300H X4 2.5GHz Win10, Black",https://m.media-amazon.com/images/I/517D-0+Yx9L._AC_UL320_.jpg,https://www.amazon.com/dp/B08YRZ2LLJ,4.6,0,625,0,57,FALSE,0
B0784KZ2QM,"Apple Mac mini, 2.8GHz Intel Core i5 Dual Core, 8GB RAM, 1TB Fusion Drive, Mac OS, Silver, MGEQ2LL/A (Newest Version) (Renewed)",https://m.media-amazon.com/images/I/11yxE24-3vL._AC_UL320_.jpg,https://www.amazon.com/dp/B0784KZ2QM,4,0,216.19,234,57,FALSE,0
B09SZ5ZT17,"10 Inch Tablet, Google Android 11 Tablet, Quad-Core Processor Tableta Computer with 32GB ROM 2GB RAM 8MP Camera WiFi BT 10.1 in HD Display, 6000mAh Long Battery Life Tablet.",https://m.media-amazon.com/images/I/51dcPb2X4qL._AC_UL320_.jpg,https://www.amazon.com/dp/B09SZ5ZT17,3.6,0,54.95,0,57,FALSE,0
B0CBC738NW,"10.1 Inch Tablet, Android 12 Tablets 3GB RAM 64GB ROM 512GB Expand, 1280x800 IPS HD Touchscreen with GPS, 6000mAh Battery, Bluetooth, Dual Camera, GMS, WiFi(Black)",https://m.media-amazon.com/images/I/711bmcLxa7L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBC738NW,4,0,54.99,69.98,57,FALSE,0
B0977QHCLW,"Samsung Galaxy TAB A7 Lite, WiFi ONLY/NO Cellular, (SM-T220) 32GB, 8.7�� - No Warranty/International Model- Gray",https://m.media-amazon.com/images/I/61KIendhj0S._AC_UL320_.jpg,https://www.amazon.com/dp/B0977QHCLW,4.4,0,111.95,0,57,FALSE,0
B0CF9QDXMM,"Mini PC Intel i5-12450H(8C/12T, up to 4.4GHz) 32GB (16GB*2) DDR4 512GB NVMe PCIe3.0 SSD, Mini Desktop Computer [WiFi6/BT5.2] Mini Computer[Type-C/2 HDMI, 4K UHD Triple Screen] Mini Tower PC",https://m.media-amazon.com/images/I/71NM0SJuh4L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CF9QDXMM,4.7,0,399.49,469.99,57,FALSE,0
B08P57V8KG,"HP All-in-One Desktop Computer 21.5 FHD Screen, Intel Celeron G5900T, 4GB DDR4 RAM, 256GB SSD, DVD-Writer, AC WiFi, HDMI, Bluetooth, White, Windows 10 Home(Renewed)",https://m.media-amazon.com/images/I/51jULsXTSWL._AC_UL320_.jpg,https://www.amazon.com/dp/B08P57V8KG,4.3,0,299.99,319.99,57,FALSE,0
B0B4J68GHM,"KAMRUI Mini PC Intel 10th i7-10710U Mini Computers 16GB RAM 512GB M.2 2280 SSD Mini Desktop Computers, WiFi 6 BT 5.2 4K HDMI Type-C USB 3.0 Gigabit Ethernet VESA for Home Office",https://m.media-amazon.com/images/I/618ItufzjzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4J68GHM,4.4,0,449,0,57,FALSE,0
B09DK45YW2,"Microsoft Surface Pro 8-13"" Touchscreen - Intel? Evo Platform Core? i7-16GB Memory - 512GB SSD - Device Only - Platinum (Latest Model)",https://m.media-amazon.com/images/I/61xHYJW4rbL._AC_UL320_.jpg,https://www.amazon.com/dp/B09DK45YW2,4.3,0,1269.18,0,57,FALSE,0
B0BYBBTGFQ,"Lenovo IdeaPad 3 Laptop, 17.3"" FHD IPS Display, AMD Ryzen 5 5625U Processor (Beats i7-1255U), Wi-Fi 6, Fingerprint Reader, Long Battery Life, Windows 11 (16GB RAM | 1TB PCIe SSD)",https://m.media-amazon.com/images/I/61QpeGsgXgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYBBTGFQ,4.4,0,597,0,57,FALSE,0
B0CFZPRWBR,"asus TUF F15 (2023) Gaming Laptop, 15.6'' FHD 144Hz FHD IPS-Type Display, NVIDIA GeForce RTX 4070, Intel Core i7-12700H, 16GB DDR4, 1TB PCIe SSD,Wi-Fi 6, Windows 11 Home, Backlit Keyboard, Gray/OLY",https://m.media-amazon.com/images/I/71z7aybd5sL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CFZPRWBR,0,0,1264.99,0,57,FALSE,0
B0C3RPLW47,"HP 17 Laptop, 17.3�� HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 8GB RAM, 256GB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",https://m.media-amazon.com/images/I/71CDSpds6jL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3RPLW47,4.8,0,422.9,610,57,FALSE,0
B07XQQRCG5,"SAMSUNG Chromebook 4 + Chrome OS 15.6"" Full HD Intel? Celeron? Processor N4000 4GB RAM 64GB eMMC Gigabit Wi-Fi -XE350XBA-K02US",https://m.media-amazon.com/images/I/61haL7447DL._AC_UL320_.jpg,https://www.amazon.com/dp/B07XQQRCG5,4.4,0,199.99,319.99,57,FALSE,0
B011PC4S6I,"Apple iPad Air 2 MH2N2LL/A (64GB , Wi-Fi + 4G, Silver) NEWEST VERSION (Renewed)",https://m.media-amazon.com/images/I/51jlBM+8DgL._AC_UL320_.jpg,https://www.amazon.com/dp/B011PC4S6I,4.2,0,176,0,57,FALSE,0
B0C187FZ9T,"Dell 2023 Inspiron 15 3000 Business Laptop, 15.6"" FHD Display, 12th Gen Intel Core i7-1255U, Backlit Keyboard, Windows 11 Pro, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, SD Card Reader, Long Battery Life",https://m.media-amazon.com/images/I/81NQFp8w9nL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C187FZ9T,4.5,0,835,0,57,FALSE,0
B0C29FCJKR,"ViprTech Mutineer Gaming PC Desktop - Intel Core i7 (3.8GHz), GeForce GTX 1660 Super 6GB, 16GB RAM, 512GB NVMe SSD, RGB Keyboard Mouse Mousepad, WiFi, Bluetooth, Win 10, Streaming, Editing, Black",https://m.media-amazon.com/images/I/81t9aWTR8pL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C29FCJKR,3.9,0,559.99,0,57,FALSE,0
B0BQYPB2XS,"KAMRUI CK10 Mini PC 16GB RAM, Intel Core i7-10710U(up to 4.7GHz) Mini Computer, Six-Core Small Desktop Computers Tower Support Triple Display 4K, NVME SATA SSD,WiFi 6,Type C,LAN, HTPC",https://m.media-amazon.com/images/I/71Ddyj8hZKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQYPB2XS,4.4,0,449.94,0,57,FALSE,0
B0C9RZRKMY,"Lenovo ThinkPad L14 Touchscreen Business Laptop, Intel Core i5-1135G7 4-core Processor, 14"" FHD IPS Touch Display, Thunderbolt 4, Spill-Resistant Keyboard, Windows 11 Pro (12GB RAM | 512GB SSD)",https://m.media-amazon.com/images/I/71AnuKnBdDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9RZRKMY,3.2,0,609,0,57,FALSE,0
B0C85KDN7W,"Android 13 Tablet, 10.1-inch Tablet with Octa-core Processor, 4GB RAM, up to 128GB Expand, Long Lasting Battery, and WiFi6, Bluetooth, G-Sensor, Dual Camera, Google Play GMS Certified",https://m.media-amazon.com/images/I/61cF4ha9XCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C85KDN7W,4.5,0,99.99,0,57,FALSE,0
B0BV6JM9LG,"Tablet Android 12 Tablets 8 inch, WiFi 6 Tablet Computer 2GB RAM 32GB ROM, 1280x800 IPS Touch Screen, 2+8MP Dual Camera, 4300mAh Battery, Google GMS Certified Tablet PC, Pink",https://m.media-amazon.com/images/I/71g7k30BklL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BV6JM9LG,3.7,0,49.99,0,57,FALSE,0
B0CB5YQRFD,"HP 14"" HD Laptop Newest Stream, Intel N4000 Series Processor, 8GB DDR4 RAM, 64GB eMMC, WiFi, Bluetooth, HDMI, Webcam, USB Type-A&C, w/GM Accessory",https://m.media-amazon.com/images/I/61wSni8+1sL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CB5YQRFD,4.5,0,279.99,0,57,FALSE,0
B0BZQP9BWB,"ASUS Vivobook 17X Laptop, 17.3�� FHD Display, Intel Core i9-13900H CPU, 16GB RAM, 1TB SSD, Windows 11 Home, Indie Black, K3704VA-DS96",https://m.media-amazon.com/images/I/71HQoR+26gL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BZQP9BWB,4,0,1069,0,57,FALSE,0
B09BW611ZP,"Dell Inspiron 16 5635 Laptop - AMD Ryzen 7-7730U, QHD 16 inch, 16GB LPDDR4x RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, 1 Year Premium Support - Platinum Silver",https://m.media-amazon.com/images/I/71OoFTrVZxL._AC_UL320_.jpg,https://www.amazon.com/dp/B09BW611ZP,4,0,1000.89,0,57,FALSE,0
B0BT4PMNY4,"iBUYPOWER SlateMR Gaming PC Computer Desktop SlateMR 2150V2 (Intel Core i5 12400F 2.5 GHz, GeForce GTX 1650 4GB, 8 GB DDR4 RAM, 500 GB NVMe SSD, WiFi Ready, Windows 11 Home),Black",https://m.media-amazon.com/images/I/7128GOUxSCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BT4PMNY4,4.5,0,769.99,0,57,FALSE,0
B0C7HB7DJY,"2 in 1 Laptop, 690g Lightweight, Up to 20H Long Battery Life, 12.6��AMOLED Touchscreen, Backlit Keyboard, Snapdragon 5nm PC Processor, 16GB RAM, 512GB SSD, WiFi Bluetooth, Win 11, 4K Webcam",https://m.media-amazon.com/images/I/81QzAwRJR0L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7HB7DJY,4.5,0,799.99,0,57,FALSE,0
B0B3L3YB4N,"Acer 2022 15inch HD IPS Chromebook, Intel Dual-Core Celeron Processor Up to 2.55GHz, 4GB RAM, 32GB Storage, Super-Fast WiFi Up to 1300 Mbps, Chrome OS-(Renewed) (Dale Silver)",https://m.media-amazon.com/images/I/71-QYvMpwGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3L3YB4N,4.4,0,159,0,57,FALSE,0
B0BJKB2YF2,"Mini PC Windows 11 Pro, Lightweight 11th Intel N5105 Mini Computers(Turbo 2.9GHz), Ultra Thin Extensible 8GB RAM 256GB SSD Desktop Computers,4K HDMI Dual Display, Dual WiFi",https://m.media-amazon.com/images/I/61UsctioK8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJKB2YF2,4.7,0,199.99,249.99,57,FALSE,0
B0BQ8B2RMP,"Microsoft Surface Laptop Studio, 14.4"" Rotating Touchscreen Display, Intel Core H35 i7-11370H, 16GB RAM 512GB SSD NVIDIA GFORCE RTX 3050 Ti GPU 4GB-GDDR6 Graphics, Windows 11 Home, Platinum (Renewed)",https://m.media-amazon.com/images/I/51gozJOJMlL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQ8B2RMP,4.8,0,1219.99,0,57,FALSE,0
B0B3BT1L6F,"LG gram 17�� Lightweight Laptop, Intel? 12th Gen Core? i7 Evo? Platform, Windows 11 Home, 16GB RAM, 512GB SSD, Gray",https://m.media-amazon.com/images/I/61Jvqz+mMhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3BT1L6F,4.1,0,930,0,57,FALSE,0
B0BCKYLMVM,"7 inch Tablet, Android 11, 2GB RAM 32GB ROM, Quad-Core Processor, Dual Camera, WiFi, Bluetooth, 128GB Expand, Google Play GMS Certified, Silver",https://m.media-amazon.com/images/I/71QVRDLlSYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BCKYLMVM,3.5,0,39.99,0,57,FALSE,0
B0B3G5YT92,DELL 7050 Mini Tower Desktop Intel i7-7700 UP to 4.20GHz 32GB DDR4 New 1TB NVMe SSD + 2TB HDD USB Wi-Fi BT Dual Monitor Support Wireless Keyboard and Mouse Win10 Pro (Renewed),https://m.media-amazon.com/images/I/61sssnNiOcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3G5YT92,3.8,0,281.28,0,57,FALSE,0
B0C3TLTRPF,"ACEMAGICIAN Mini PC Computer Win 11Pro, Intel 12th Gen N95 (up to 3.4GHz) 8GB LPDDR5 256GB M.2 SSD Desktop Computers�� Micro PC Support 4K UHD, Dual Gigabit Ethernet,3 HDMI,2.4G/5G WiFi, BT4.2",https://m.media-amazon.com/images/I/51cgVxCkEoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3TLTRPF,4.5,0,159.2,199,57,FALSE,0
B0BW8CKSJR,"Beelink SER5 MAX Mini PC,Ryzen 7 5800H(8C/16T,up to 4.4GHz)Mini Computer,TDP 54W High-Performance Mini Desktop Computers,Micro PC 32GB/500GB PCle3.0 SSD 4K Triple Displays,WiFi6,BT5.2,USB3.2,Dual Fans",https://m.media-amazon.com/images/I/71hUF337LgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BW8CKSJR,4.3,0,439,469,57,FALSE,0
B07DNM8SG9,"Apple iPad Air 2 128GB Factory Unlocked (Wi-Fi + Cellular 4G LTE, Space Gray) Newest Version (Renewed)",https://m.media-amazon.com/images/I/61Tgw4Aeq3L._AC_UL320_.jpg,https://www.amazon.com/dp/B07DNM8SG9,4.1,0,190.03,0,57,FALSE,0
B0BT4P45XV,"HP ProBook 450 G9 15.6"" FHD Business Laptop (12th Gen Intel i5-1235U, 16GB RAM, 512GB PCIe SSD, 10-Core Beat i7-1165G7) Backlit KB, Webcam, Type-C, RJ-45, HDMI, Wi-Fi 6, Wolf Pro Security, Win 11 Pro",https://m.media-amazon.com/images/I/7174P0xEj7L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BT4P45XV,4.8,0,799.98,0,57,FALSE,0
B0C7ZJ5TVT,"Tulasi Laptop Computer, Laptop with 12GB RAM, 512GB SSD, Intel Quad-Cores N4120 Processor, 14 inch 1080P Full HD IPS Screen, Windows 11 Pro Laptop, Support 2.4G/5G WiFi, BT 4.2, Expandable up to 1TB",https://m.media-amazon.com/images/I/71BuIwBNqoL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7ZJ5TVT,4.2,0,258.99,516,57,FALSE,0
B0C7QVBD2R,Smart Tablet 10.1 Inch : GMS Android 12 32GB ROM Quad-Core Processor 5000mAh Battery WiFi Bluetooth Dual Camera Kids Tablet Games Parental Control with Case(Gray),https://m.media-amazon.com/images/I/71ZUOu5KFEL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7QVBD2R,3.8,0,56.99,59.99,57,FALSE,0
B01MXJ8DDQ,"Dell Inspiron 14 5425 Non-Touch Laptop - 14.0-inch FHD+ (1920 x 1200), AMD Ryzen7 5825U, 8GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, Windows 11 Pro, 2Yrs Onsite + 6Months Migrate - Pebble Green",https://m.media-amazon.com/images/I/712VStylotL._AC_UL320_.jpg,https://www.amazon.com/dp/B01MXJ8DDQ,4,0,544.99,0,57,FALSE,0
B07SQFGKDF,"Dell Desktop Computer Package Compatible with Dell Optiplex 7010 Intel Quad Core i5 3.2GHz, 8GB Ram, 500GB HDD, 19-inch LCD, DVD, WiFi, Keyboard, Mouse, Windows 10 Pro (Renewed)",https://m.media-amazon.com/images/I/71IrtnjZD2L._AC_UL320_.jpg,https://www.amazon.com/dp/B07SQFGKDF,4.1,0,115.95,0,57,FALSE,0
B0BXYBJRJV,"Dell Gaming Precision 3620 Tower Desktop PC, Intel Quad Core I5-6500 up to 3.6GHz, GeForce RTX 2060 Super 8G GDDR6, 32G DDR4, 256G SSD+3T, RGB Keybaord & Mouse, DVD, WiFi, BT, Win10P64 (Renewed)",https://m.media-amazon.com/images/I/71g2glsgXzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXYBJRJV,3.5,0,454.99,0,57,FALSE,0
B0B2RN7SMD,"Android Tablet 10 Inch, 64GB Storage, Android 11 Tablet, 512GB Expand, 8MP Camera, Quad-Core Processor 2GB RAM WiFi 6000MAH Battery 10.1'' IPS HD Touch Screen Google Tableta (Black Tab)",https://m.media-amazon.com/images/I/71rmWbaytXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B2RN7SMD,4,0,59.99,0,57,FALSE,0
B0CJ216QP8,"Gateway Newest Convertible Student Laptop, 11.6�� HD 2-in-1 Touchscreen, Intel Celeron N4020, 4GB RAM, 64GB SSD, 1MP Webcam, THX Audio, Wi-Fi, Mini HDMI, 1 Year Office 365, Blue, Win10, 32GB USB Card",https://m.media-amazon.com/images/I/71RNLjDSrCL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CJ216QP8,5,0,189,0,57,FALSE,0
B09LYJZ8YC,"ASUS ZenBook Pro 15 OLED Laptop 15.6�� FHD Touch Display, AMD Ryzen 9 5900HX CPU, NVIDIA GeForce RTX 3050 Ti gpu, 16GB RAM, 1TB PCIe SSD, Windows 11 Pro, Pine Grey, UM535QE-XH91T",https://m.media-amazon.com/images/I/71Rkb0YDCYL._AC_UL320_.jpg,https://www.amazon.com/dp/B09LYJZ8YC,3.9,0,1170,0,57,FALSE,0
B0C6TDSCNX,"HP 15.6�� HD Touchscreen Student Laptop, Intel Core i3-1115G4, 16GB RAM, 1TB PCIe SSD, Intel UHD Graphics, HD Webcam, Wi-Fi 5, Bluetooth, Silver, Win 11, 32GB Snow Bell USB Card",https://m.media-amazon.com/images/I/816x+CeI07L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6TDSCNX,4.5,0,499,0,57,FALSE,0
B0C1GG2GH3,"7inch Tablet for Kids Android 11 Tablets 3GB 32GB Parental Control Children Learning Toddler Tablet Shockproof Kickstand Case, GMS Certified, Google Tableta YouTube Netflix (Pink)",https://m.media-amazon.com/images/I/61NzGrsFVwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C1GG2GH3,3.7,0,39.99,49.99,57,FALSE,0
B0BDQPQYDP,"Mini PC Mini IT11, Intel Core i7-11390H Mini Computers (8 Threads,Up to 5.0 GHz), 32GB DDR4 1TB M.2 SSD Windows 11 Pro NUC11 Desktop Computer, Support 8K UHD/WiFi 6/Bluetooth 5.2/USB4.0",https://m.media-amazon.com/images/I/61JQaHgM0rL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BDQPQYDP,4.4,0,619,699,57,FALSE,0
B09L3T9Q5S,"Microsoft Surface Go 3 - 10.5"" Touchscreen - Intel? Core? i3 - 8GB Memory - 128GB SSD - LTE - Device Only - Black (Latest Model)",https://m.media-amazon.com/images/I/718GTiQQndL._AC_UL320_.jpg,https://www.amazon.com/dp/B09L3T9Q5S,3.7,0,574,729.99,57,FALSE,0
B09DQ7R431,"OEM Dell Optiplex 7000 7010 SFF Intel i5-13500 (14 Cores, Beats Intel i7-12700T), 16GB RAM, 512GB NVMe, DVD-RW, DisplayPort, WiFi, RJ-45, Wired KB & Mouse, W11P, 3YR, Business Desktop",https://m.media-amazon.com/images/I/41QKlw7T40L._AC_UL320_.jpg,https://www.amazon.com/dp/B09DQ7R431,4.3,0,799.95,0,57,FALSE,0
B0CBNRPCTT,"Lenovo ThinkCentre M90a Business All-in-One Desktop, 23.8"" FHD Screen, Intel Core i5-10500, 32GB RAM, 1TB SSD, 1080P Webcam, DVD-RW, DisplayPort, RJ-45, Wi-Fi 6, Windows 11 Pro",https://m.media-amazon.com/images/I/71Wzu+sw2JL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CBNRPCTT,4.5,0,799,0,57,FALSE,0
B0995TZJVB,"TCL Android Tablet with Keyboard, TAB 10s 10.1 Inch FHD Tablet, 8000mAh Larger Battery, 32GB (up to 256GB) Storage, 3GB RAM, WiFi Android Tab, Eye Protection, Matte Gray",https://m.media-amazon.com/images/I/61fPXK1yTfL._AC_UL320_.jpg,https://www.amazon.com/dp/B0995TZJVB,4.2,0,159.99,189.99,57,FALSE,0
B0CC26JDDX,"HP 15.6"" HD Busienss Laptop Newest, 6-core AMD Ryzen 5 5500U(up to 4.0GHz), 16GB RAM, 1TB PCIE SSD, USB-A&C, WiFi, Fast Charge, Windows 11 + GM Accessory",https://m.media-amazon.com/images/I/71PJ1uUw84L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CC26JDDX,4.3,0,519.99,0,57,FALSE,0
B0CGM9RDS5,"SAMSUNG Plus V2 2-in-1 12.2"" FHD Touchscreen Chromebook Laptop, Intel Celeron 3965Y, 4GB RAM, 64GB eMMC, 1M Front Camera, Wi-Fi, Bluetooth, SD Reader, Stylus Pen, Chrome OS, Silver, 128GB USB Card",https://m.media-amazon.com/images/I/71tVK5QB2GL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CGM9RDS5,4.3,0,299,0,57,FALSE,0
